sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-1112_iter-1,depth-1112_iter-2,depth-1112_iter-3,depth-1112_iter-4,depth-1112_iter-5,depth-1112_iter-6,depth-1112_iter-7,depth-1112_iter-8,depth-1112_iter-9,depth-1112_iter-10,depth-2223_iter-1,depth-2223_iter-2,depth-2223_iter-3,depth-2223_iter-4,depth-2223_iter-5,depth-2223_iter-6,depth-2223_iter-7,depth-2223_iter-8,depth-2223_iter-9,depth-2223_iter-10,depth-3334_iter-1,depth-3334_iter-2,depth-3334_iter-3,depth-3334_iter-4,depth-3334_iter-5,depth-3334_iter-6,depth-3334_iter-7,depth-3334_iter-8,depth-3334_iter-9,depth-3334_iter-10,depth-4445_iter-1,depth-4445_iter-2,depth-4445_iter-3,depth-4445_iter-4,depth-4445_iter-5,depth-4445_iter-6,depth-4445_iter-7,depth-4445_iter-8,depth-4445_iter-9,depth-4445_iter-10,depth-5556_iter-1,depth-5556_iter-2,depth-5556_iter-3,depth-5556_iter-4,depth-5556_iter-5,depth-5556_iter-6,depth-5556_iter-7,depth-5556_iter-8,depth-5556_iter-9,depth-5556_iter-10,depth-6667_iter-1,depth-6667_iter-2,depth-6667_iter-3,depth-6667_iter-4,depth-6667_iter-5,depth-6667_iter-6,depth-6667_iter-7,depth-6667_iter-8,depth-6667_iter-9,depth-6667_iter-10,depth-7778_iter-1,depth-7778_iter-2,depth-7778_iter-3,depth-7778_iter-4,depth-7778_iter-5,depth-7778_iter-6,depth-7778_iter-7,depth-7778_iter-8,depth-7778_iter-9,depth-7778_iter-10,depth-8889_iter-1,depth-8889_iter-2,depth-8889_iter-3,depth-8889_iter-4,depth-8889_iter-5,depth-8889_iter-6,depth-8889_iter-7,depth-8889_iter-8,depth-8889_iter-9,depth-8889_iter-10,depth-10000_iter-1,depth-10000_iter-2,depth-10000_iter-3,depth-10000_iter-4,depth-10000_iter-5,depth-10000_iter-6,depth-10000_iter-7,depth-10000_iter-8,depth-10000_iter-9,depth-10000_iter-10,forward-absolute-filepath,reverse-absolute-filepath,group,sex,group-sex
ME1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.247703459770444,6.2853048100004285,6.297917355830109,6.28009595890969,6.289717883248635,6.198245386968218,6.2930447384012975,6.275576430531601,6.313816788106086,6.243466551775208,6.264831001457527,6.287217512838371,6.292647889933527,6.311518112028357,6.302919549043801,6.2977005294373285,6.324967981800149,6.30739932749035,6.274405267206342,6.294985029176314,6.278961782573193,6.348256884659437,6.304485380127263,6.33397104018029,6.307643256198035,6.335463061264916,6.295477178985842,6.336284690060272,6.297136503694243,6.311489139431112,6.32855980009279,6.293314750975886,6.322244793294443,6.337265182154083,6.318894050948097,6.331077867671788,6.316619876824415,6.317081268489122,6.339553847438202,6.317172644725961,6.340323202775653,6.308854599753471,6.33612416473583,6.335932677101296,6.322346093287959,6.329583533446242,6.339161098638259,6.351921278139637,6.33094704943329,6.3229830583895135,6.332216108637311,6.336243875391848,6.327485111494797,6.332039032984488,6.326632824128792,6.325815878981833,6.325564918369606,6.330190566718918,6.336590040052976,6.342469019838395,6.31830648937163,6.335801808103713,6.321509153983564,6.311116800380192,6.327125745814701,6.336621474549792,6.341503445353352,6.328918565939412,6.316071776855771,6.325209340105366,6.318389877132394,6.326701621870615,6.326113201376747,6.32828574951852,6.311326337632791,6.328968222897288,6.33241580390679,6.332808177739096,6.316674252967683,6.340844587525576,6.324916506862654,6.339226187129163,6.3286902532593,6.335861670754229,6.321265104293375,6.321444552520047,6.33290902768088,6.331419366604783,6.329054861884724,6.348147404418702,$PWD/data/ME1_S29_L001_R1_001.fastq.gz,$PWD/data/ME1_S29_L001_R2_001.fastq.gz,Ethanol,Male,Male-Ethanol
ME2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6038199031288,6.723137495129593,6.684675478422115,6.687541267956577,6.704860573729785,6.6355177478828224,6.668132182329769,6.710775305371739,6.662757318901184,6.658383694941897,6.699250995792122,6.688259030376288,6.691245619798411,6.65673285956829,6.7155208917955616,6.710528281196998,6.676105219011126,6.682258174697351,6.733857890633555,6.719417228583759,6.719482923050091,6.726041325152535,6.727992999473524,6.724353939137028,6.748577338109847,6.7003115481666216,6.720217470394871,6.723947374158273,6.763230784701302,6.716199624137637,6.733747359177198,6.7408605595644,6.72177632715491,6.725767392834615,6.735621635397803,6.742297263852768,6.725205724625253,6.735036946164903,6.744795221878302,6.741661150750314,6.725923293620097,6.729239314977889,6.751489359864727,6.7495071502925965,6.744380764870614,6.730713592224335,6.747986700412057,6.748137981196595,6.731628891528018,6.734166468822186,6.756679897457665,6.731625199549047,6.734710706649596,6.729633007837707,6.751216715686072,6.734778335742559,6.76638340239719,6.729149902881002,6.746016880389815,6.736694768589868,6.743771820032771,6.75733645828718,6.735084610842796,6.743826798159935,6.737957907528756,6.738960431342282,6.755564768093885,6.728033339202166,6.744992958647218,6.738560214942367,6.738121116980152,6.737452490696116,6.760972559128765,6.741254739071995,6.7399966887176905,6.742808970818627,6.746122467152302,6.74579535455997,6.748059798693117,6.75822782517518,6.738079942551261,6.736029168058068,6.737332603232705,6.741809975426607,6.751237659391757,6.752647051652868,6.735998037000124,6.754831695924699,6.75256394708545,6.758341587882145,$PWD/data/ME2_S30_L001_R1_001.fastq.gz,$PWD/data/ME2_S30_L001_R2_001.fastq.gz,Ethanol,Male,Male-Ethanol
ME3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.440068368072921,6.463804293779444,6.488101218730028,6.5098128505763535,6.48916502673489,6.464825849966496,6.457764989002806,6.431017742087966,6.51328703292026,6.387196627661331,6.527968676348083,6.482463343747392,6.505017005016963,6.5251584085149,6.4995793483772655,6.507115673877477,6.526659955079019,6.511649733437714,6.540234723866013,6.503442036169995,6.540674787872089,6.509860328158914,6.530531833242048,6.547068144605246,6.530035991042616,6.533106997612611,6.555615029988968,6.523705204372369,6.516398637805801,6.526788006309497,6.534244227649008,6.546592015726521,6.562389293006958,6.531942762432955,6.545405699110607,6.526432244488625,6.552722452208642,6.528914536161992,6.529085254900162,6.543302608709541,6.553064381286167,6.557172365132168,6.526057858420514,6.527285480092045,6.545491459020308,6.548357221342784,6.551700228428459,6.536881021542054,6.570761533562877,6.521667783393839,6.5400992193671215,6.548097520584184,6.53885218425436,6.5356132318690445,6.563706612916038,6.552556183698211,6.565911665638288,6.556880123382904,6.543933175851385,6.551949568029895,6.544187618399919,6.545196853038147,6.538966463155866,6.55745913171662,6.553837160118215,6.538985628672512,6.53663079364271,6.5516234899220125,6.546417076233527,6.550888140710615,6.5639599063417045,6.546936888594892,6.549007175452544,6.53773676742092,6.551051320030463,6.557549410985606,6.561636045171416,6.539722293035004,6.5598141760473405,6.553994934453327,6.574830875025826,6.547472205665031,6.558120771180201,6.539337488301613,6.545128270378895,6.545426319578337,6.554131233451905,6.536435611549797,6.54924986670832,6.531948205981474,$PWD/data/ME3_S31_L001_R1_001.fastq.gz,$PWD/data/ME3_S31_L001_R2_001.fastq.gz,Ethanol,Male,Male-Ethanol
ME4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.501224049890169,6.49373285896124,6.497569919740893,6.519478334897615,6.514313401924788,6.49955877200987,6.477186570025862,6.532381237089435,6.484278531135136,6.497213811540659,6.529948343155871,6.571394988914037,6.544248922788425,6.543544482558716,6.545485450752345,6.543314702380876,6.573286322387052,6.521751496329174,6.514451866398194,6.504321996387854,6.552711277094556,6.543508133675965,6.521387103582382,6.582351803354712,6.5582080585520535,6.568790633763774,6.568711536574908,6.561059398918355,6.544837765022177,6.5503760923794925,6.557738983448967,6.555417470757485,6.564013623082779,6.548671642670659,6.561043365471736,6.572080118024141,6.576693581628105,6.552427942736831,6.547252442783366,6.570118595317605,6.568826183527359,6.569109775749241,6.573485056528391,6.568999495395757,6.574111915774392,6.55115358163678,6.553578155444839,6.566051158396511,6.555965514762698,6.574378241853745,6.5961895697902975,6.56483988361662,6.600901412388416,6.572395963733654,6.570524773684078,6.5768185513088655,6.555480882762309,6.559889516560769,6.556078981951747,6.582193437034488,6.580046444019507,6.577899797533188,6.572102754766131,6.572504634945257,6.566439698411404,6.565128446847205,6.572273038446282,6.579908391559735,6.560908170996179,6.5700649230651065,6.574955988167887,6.57072801496282,6.569185052143916,6.56914865832924,6.569783337651977,6.569793650892258,6.583445319190179,6.583125287680066,6.56314119070145,6.57651100164957,6.571589265855614,6.578452080229657,6.589008366276729,6.569180890301214,6.57888359927607,6.564936415421968,6.552510299736929,6.574847259307203,6.572033819003358,6.584520844439108,$PWD/data/ME4_S32_L001_R1_001.fastq.gz,$PWD/data/ME4_S32_L001_R2_001.fastq.gz,Ethanol,Male,Male-Ethanol
ME5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.954106942598648,6.02134918170481,5.880824816481762,5.927283540055913,5.945880146099364,5.946185512146042,5.982347895354233,5.946369161531896,5.966520021996679,5.962954593705072,5.947091163522016,5.943983500533951,5.970600016211201,6.005885686681958,5.9615686670809485,6.00141029209523,5.962049958607967,5.9879027638740325,5.968893919263661,5.964136070156915,6.001364058209616,5.977041869968382,5.95177185795986,6.005751281737092,5.9805975262036055,5.99134372681386,5.94905137726084,5.98450754172839,5.971117887812071,5.968976547933005,5.977866059063263,5.974855800910219,5.992386308119565,5.998547416681418,6.002511104036487,5.997061536141976,5.993277715347849,5.983328824058687,5.987437878855358,6.005018938339605,5.993458246628311,5.990361111110525,6.005999070300957,5.999084533096293,5.993843261772065,6.008077932535717,5.974001788856893,6.008853109514633,5.970871866136678,5.994339976895415,5.999205484739482,5.979748437470761,5.995607554065394,6.007138414446909,5.999408561575102,5.999434770874125,5.984970813636746,6.000562858522204,5.999899157971633,5.982055608133331,6.000377532396413,5.999298360300113,6.010971617982941,5.9990243882354655,5.983597252010584,5.994991504012219,6.004565691489904,6.004917028634374,5.989480386853076,6.002844116985941,5.984014530844089,6.0060708122120445,5.981950397788609,5.985843942675328,5.994551252305489,5.989313030437184,6.002945591082815,5.981132369657302,6.0003892441075495,5.9857080974645145,6.004217307258007,5.985552604454435,5.999693564404244,5.992952929729678,5.998721516845892,5.996759241113515,5.989072403480036,5.996482965486501,5.988681882124068,5.990950075369971,$PWD/data/ME5_S33_L001_R1_001.fastq.gz,$PWD/data/ME5_S33_L001_R2_001.fastq.gz,Ethanol,Male,Male-Ethanol
MEB1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.196604866954604,6.079717470448273,6.147294546185386,6.128243366939928,6.162994336427642,6.170377369160432,6.074317906089262,6.129965659933748,6.1521593319321015,6.183527913487168,6.208624051242604,6.184392423768848,6.177217422715485,6.199216349984768,6.178247579101531,6.214865623172065,6.172765195954997,6.19897971114618,6.180409050721052,6.1688945974766405,6.17578390347117,6.184666760395511,6.22836984555502,6.231886972170506,6.161498200819279,6.188040834755042,6.199339038422852,6.154532178367028,6.172797042889041,6.187954750135004,6.208139503701569,6.192493220617492,6.215101702187071,6.201632775883768,6.181455093299169,6.19902507919556,6.169714509703366,6.173139434792015,6.183992883160762,6.217618868961128,6.202943679228111,6.177011303260189,6.212575216477293,6.186832095089302,6.187421209414623,6.211416603049652,6.200422693516526,6.204612505683754,6.200440513967809,6.212839321558116,6.203560574952524,6.19075496088577,6.209692005456323,6.203002315190101,6.201932724665616,6.203966666588824,6.204636036331258,6.199716002051579,6.19634955416471,6.207528403746754,6.186884691339316,6.193279858617631,6.215145625219266,6.224988423668317,6.191455693990271,6.2095369474912125,6.196867703782245,6.206152704993503,6.204739575183772,6.211142173871589,6.204594559110112,6.200165569160778,6.220402864902873,6.196412400528022,6.202724408870612,6.207908790172304,6.208419609696477,6.21418199377694,6.198629201877185,6.207197924442526,6.215525667675126,6.2089399479063,6.203446272555943,6.199904618041942,6.212985042349017,6.218825784526952,6.205623663515483,6.209450071546177,6.219182982856016,6.20465599051746,$PWD/data/MEB1_S39_L001_R1_001.fastq.gz,$PWD/data/MEB1_S39_L001_R2_001.fastq.gz,Ethanol + Binge,Male,Male-Ethanol + Binge
MEB2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.836645540281921,5.765147884928925,5.779123315226928,5.742706498923299,5.697666877727797,5.763708719621962,5.774668960906931,5.754146607469533,5.768869705083699,5.757529009410795,5.78194829515967,5.776125847737895,5.79818496959514,5.801852384171841,5.778687271437339,5.771963992653048,5.767816441563145,5.75482315405995,5.771447296489156,5.769974933264316,5.8178885480541,5.821374891878612,5.821523460356629,5.8031267460467415,5.804866050122339,5.780639162287661,5.824132279378419,5.77161497886072,5.81878096965426,5.794530799683282,5.8103773071169575,5.796965426117794,5.80095815935034,5.80545542495717,5.789696263686872,5.816803162584976,5.814280808971368,5.80372798213552,5.790242851734583,5.794562298903837,5.792752660775863,5.7977244800568055,5.8091031344981525,5.833431121462593,5.81665720417026,5.832335100348423,5.812795793615778,5.809835240632518,5.803933351099315,5.802188030602943,5.817291053010695,5.801885758232411,5.79133768974002,5.79218893606457,5.804211842070267,5.819644334264085,5.8079962358070585,5.81180704471051,5.809496383473278,5.808854903312523,5.817433493370903,5.81324332875932,5.805192040255094,5.809186191019127,5.8169696353219855,5.815361899411025,5.822907436871581,5.808843416800223,5.812973381778036,5.819880348646011,5.818128618390106,5.790532993398634,5.811280346435831,5.809702860961024,5.832406490553464,5.813052229483904,5.812092441378686,5.807269199544679,5.814015482125303,5.80565437570593,5.802495060891833,5.8070768345832,5.819400585253903,5.817567538236435,5.823342514759056,5.811585085998072,5.814315331045684,5.811310122954143,5.818005976869991,5.812948082874183,$PWD/data/MEB2_S40_L001_R1_001.fastq.gz,$PWD/data/MEB2_S40_L001_R2_001.fastq.gz,Ethanol + Binge,Male,Male-Ethanol + Binge
MEB3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.737153675811908,5.776592752987219,5.784171881545923,5.746055153452908,5.745300282954699,5.751640650596775,5.789500644888077,5.824004581741813,5.740164781307973,5.760338455528783,5.778247467677728,5.792266685863282,5.788190537795012,5.763049629408591,5.7715918120460925,5.748551268825826,5.7748485832336005,5.785208731259286,5.797306853540133,5.7688019839318905,5.804999211846325,5.804801601277438,5.793498372691705,5.786141358673333,5.765257632138094,5.800936521695952,5.790925866678132,5.79074077369828,5.80025928675302,5.805226623730268,5.808022305495756,5.811477943245827,5.790487039748505,5.786446563238887,5.793145238152892,5.806457262663987,5.789283385104793,5.788128406390805,5.795034925574022,5.803810794938991,5.797433064867188,5.809958627770219,5.791030915849279,5.79861042799922,5.799101255921784,5.817611578826088,5.807204359230796,5.810807584813055,5.797902525147697,5.793049700022536,5.78598789457353,5.7921340997901085,5.805149344072214,5.796423596031966,5.78985529916348,5.795284919528908,5.796636570533227,5.805544868488885,5.814813253371829,5.780377196636259,5.812996214317706,5.80359198727134,5.796506871694455,5.797863806235989,5.801903178438436,5.7857432347337445,5.804268858487191,5.794320638674437,5.800644542747032,5.801287078745992,5.799358389994021,5.798842480722851,5.809463632113497,5.804202912336487,5.793076124365356,5.791583744592588,5.802733841428787,5.81034847612263,5.812362394474886,5.807315637259556,5.8063362929595375,5.801722772808967,5.811587898038448,5.79994136610008,5.80062843108687,5.800054118870085,5.796687994297765,5.804925751513451,5.803664790202739,5.806497735896858,$PWD/data/MEB3_S41_L001_R1_001.fastq.gz,$PWD/data/MEB3_S41_L001_R2_001.fastq.gz,Ethanol + Binge,Male,Male-Ethanol + Binge
MEB4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.566262684630023,5.505077551243481,5.54193055136807,5.508391988954783,5.510509692648017,5.492222332106373,5.530584295166211,5.524584959235085,5.525362932481982,5.554206077615335,5.529961103497369,5.55713423133714,5.513955372352135,5.538218821310929,5.564480298288795,5.5684693314536124,5.532542743238767,5.547746611279625,5.52325943455253,5.532765308691344,5.523930340773783,5.566304290829036,5.569449917541172,5.571028764047829,5.555919014020322,5.553292549171688,5.604095513900252,5.532289411558221,5.564735951253353,5.570126873566798,5.550494339335667,5.569571767534648,5.542941412841972,5.561770724687583,5.528234267477535,5.556575460832185,5.574174085821712,5.565106834799587,5.540944380385809,5.524635393977596,5.5544260370297005,5.541978403536116,5.560510526502691,5.571021383258546,5.567651219413212,5.552085197206312,5.549584833976506,5.558750787934,5.550496896607527,5.548924555032484,5.585396483407288,5.56900519447797,5.550081383924071,5.562881025325087,5.5391502371007295,5.576859227105362,5.563918854792948,5.547264078704468,5.574469031196501,5.549342960492508,5.578552327612858,5.564799824959864,5.567749393289193,5.571745358761002,5.560247542853181,5.569605907764464,5.556284860423203,5.564025323613176,5.569436167193271,5.55094411072895,5.565466998354799,5.561660463551845,5.564876832372013,5.562951155121752,5.554322465468304,5.556491746783167,5.560272492960054,5.564694420846261,5.558209295088956,5.558930502000157,5.558347214750181,5.564602706614716,5.558818507639127,5.575317008123422,5.563211910425139,5.562895317275534,5.567914661789096,5.563256284530231,5.573417078379155,5.56949970152166,$PWD/data/MEB4_S42_L001_R1_001.fastq.gz,$PWD/data/MEB4_S42_L001_R2_001.fastq.gz,Ethanol + Binge,Male,Male-Ethanol + Binge
MEB5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.679488064148963,5.713937671975765,5.727757908842954,5.72049217423285,5.7279172150884525,5.698665590145979,5.7627532663974375,5.650271694224754,5.756297504280067,5.7753598038135525,5.712788752188028,5.746810903816942,5.701775277788235,5.767701729215455,5.763984568284928,5.736291865644416,5.750694073016711,5.757946532472698,5.753732878152789,5.753863121393144,5.762221625433428,5.734970509192907,5.746022254427399,5.754230145096893,5.721819324191759,5.764334526503175,5.743255634928136,5.759392976340465,5.771635124839674,5.724096575784269,5.769979489128409,5.751969019772485,5.756315324865534,5.755684720183614,5.7398633070202765,5.7397411906363605,5.741916326759948,5.745919188613472,5.759390097945389,5.7797771748169975,5.748818649998332,5.752583335574903,5.76534579217462,5.761612020556849,5.7608514230176215,5.76469134328555,5.759444052119475,5.748007799894702,5.754538180206902,5.753532541241576,5.757949124063424,5.764046052005076,5.756844385573436,5.747111958923991,5.758631104828347,5.7490717827250695,5.7635346649340775,5.753545173498835,5.76288629022239,5.777763781699656,5.75797568721431,5.761928725865398,5.762200162413616,5.766595336490134,5.766695898744294,5.754799942233752,5.748305443326449,5.76313126697892,5.74841728324385,5.756016143338601,5.764106039732617,5.750965461543225,5.762180858766134,5.756768395851935,5.7577993342048535,5.757301424853874,5.763084176440462,5.762481018784298,5.756814762222256,5.758802179762184,5.756586508077104,5.75942623483287,5.761190508805886,5.758832092945877,5.7543078857492045,5.766699539182814,5.767055529776222,5.758824686766311,5.753444210858056,5.755526879693832,$PWD/data/MEB5_S43_L001_R1_001.fastq.gz,$PWD/data/MEB5_S43_L001_R2_001.fastq.gz,Ethanol + Binge,Male,Male-Ethanol + Binge
