.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif	Group
value	Control	Chronic.Binge	5	5	1.414213562373095	0.15729920705028516	0.943795242301711	ns	Streptococcus
value	Chronic	Binge	5	5	0	1	1	ns	Streptococcus
value	Chronic	Chronic.Binge	5	5	1.414213562373095	0.15729920705028516	0.943795242301711	ns	Streptococcus
value	Binge	Chronic.Binge	5	5	1.414213562373095	0.15729920705028516	0.943795242301711	ns	Streptococcus
value	Control	Chronic	5	5	2.051956704170308	0.04017387028851212	0.2410432217310727	ns	Tepidibacter
value	Control	Binge	5	5	0	1	1	ns	Tepidibacter
value	Control	Chronic.Binge	5	5	0	1	1	ns	Tepidibacter
value	Chronic	Binge	5	5	-2.051956704170308	0.04017387028851212	0.2410432217310727	ns	Tepidibacter
value	Chronic	Chronic.Binge	5	5	-2.051956704170308	0.04017387028851212	0.2410432217310727	ns	Tepidibacter
value	Binge	Chronic.Binge	5	5	0	1	1	ns	Tepidibacter
value	Control	Chronic	5	5	0.13180071536766635	0.8951419207076564	1	ns	RF39
value	Control	Binge	5	5	0.8896548287317468	0.3736512559127903	1	ns	RF39
value	Control	Chronic.Binge	5	5	0.4283523249449149	0.6683946289930027	1	ns	RF39
value	Chronic	Binge	5	5	0.7578541133640805	0.4485383230161102	1	ns	RF39
value	Chronic	Chronic.Binge	5	5	0.2965516095772486	0.7668088596247685	1	ns	RF39
value	Binge	Chronic.Binge	5	5	-0.4613025037868319	0.6445815888597953	1	ns	RF39
value	Control	Chronic	5	5	-0.1809934272001476	0.8563727351477219	1	ns	Shuttleworthia
value	Control	Binge	5	5	-0.1809934272001476	0.8563727351477219	1	ns	Shuttleworthia
value	Control	Chronic.Binge	5	5	0.12066228480009858	0.9039585330363482	1	ns	Shuttleworthia
value	Chronic	Binge	5	5	0	1	1	ns	Shuttleworthia
value	Chronic	Chronic.Binge	5	5	0.3016557120002462	0.7629145330403075	1	ns	Shuttleworthia
value	Binge	Chronic.Binge	5	5	0.3016557120002462	0.7629145330403075	1	ns	Shuttleworthia
value	Control	Chronic	5	5	-0.6322501559827882	0.5272234280230681	1	ns	Roseburia
value	Control	Binge	5	5	0.14050003466284128	0.8882649251049894	1	ns	Roseburia
value	Control	Chronic.Binge	5	5	-1.334750329296997	0.18195807518589957	1	ns	Roseburia
value	Chronic	Binge	5	5	0.7727501906456294	0.439670236626237	1	ns	Roseburia
value	Chronic	Chronic.Binge	5	5	-0.7025001733142089	0.4823672936714141	1	ns	Roseburia
value	Binge	Chronic.Binge	5	5	-1.4752503639598384	0.14014524564593228	0.8408714738755937	ns	Roseburia
value	Control	Chronic	5	5	3.2553949939329336	0.0011323476053134176	0.0067940856318805054	**	Tyzzerella
value	Control	Binge	5	5	0.2284487715040657	0.8192973775157004	1	ns	Tyzzerella
value	Control	Chronic.Binge	5	5	0.9709072788922785	0.33159445315215363	1	ns	Tyzzerella
value	Chronic	Binge	5	5	-3.026946222428868	0.0024703790396949986	0.01482227423816999	*	Tyzzerella
value	Chronic	Chronic.Binge	5	5	-2.284487715040655	0.022342883765228826	0.13405730259137294	ns	Tyzzerella
value	Binge	Chronic.Binge	5	5	0.7424585073882128	0.45780958240134845	1	ns	Tyzzerella
value	Control	Chronic	5	5	-0.6499112365428182	0.5157495595521668	1	ns	Blautia
value	Control	Binge	5	5	1.7585833459393916	0.07864830374009577	0.4718898224405746	ns	Blautia
value	Control	Chronic.Binge	5	5	-0.6499112365428182	0.5157495595521668	1	ns	Blautia
value	Chronic	Binge	5	5	2.4084945824822097	0.016018464027417807	0.09611078416450684	ns	Blautia
value	Chronic	Chronic.Binge	5	5	0	1	1	ns	Blautia
value	Binge	Chronic.Binge	5	5	-2.4084945824822097	0.016018464027417807	0.09611078416450684	ns	Blautia
value	Control	Chronic	5	5	1.8056332086131701	0.07097565185877353	0.42585391115264115	ns	Lachnospira
value	Control	Binge	5	5	0.773842803691359	0.4390237566099874	1	ns	Lachnospira
value	Control	Chronic.Binge	5	5	0	1	1	ns	Lachnospira
value	Chronic	Binge	5	5	-1.031790404921811	0.3021703151509993	1	ns	Lachnospira
value	Chronic	Chronic.Binge	5	5	-1.8056332086131701	0.07097565185877353	0.42585391115264115	ns	Lachnospira
value	Binge	Chronic.Binge	5	5	-0.773842803691359	0.4390237566099874	1	ns	Lachnospira
value	Control	Chronic	5	5	-2.195185773393711	0.02815027436822838	0.1689016462093703	ns	Erysipelatoclostridium
value	Control	Binge	5	5	-2.3833445539703146	0.01715612834474687	0.10293677006848122	ns	Erysipelatoclostridium
value	Control	Chronic.Binge	5	5	-2.32062496044478	0.020307093852387697	0.12184256311432617	ns	Erysipelatoclostridium
value	Chronic	Binge	5	5	-0.18815878057660368	0.850752183641958	1	ns	Erysipelatoclostridium
value	Chronic	Chronic.Binge	5	5	-0.1254391870510693	0.9001758663218211	1	ns	Erysipelatoclostridium
value	Binge	Chronic.Binge	5	5	0.06271959352553437	0.9499897947328441	1	ns	Erysipelatoclostridium
value	Control	Chronic	5	5	-2.084595039974598	0.03710607510729798	0.22263645064378787	ns	Anaerotruncus
value	Control	Binge	5	5	-0.11422438575203285	0.9090599213847166	1	ns	Anaerotruncus
value	Control	Chronic.Binge	5	5	-2.141707232850614	0.032217048333154204	0.19330228999892524	ns	Anaerotruncus
value	Chronic	Binge	5	5	1.970370654222565	0.048795906284110534	0.2927754377046632	ns	Anaerotruncus
value	Chronic	Chronic.Binge	5	5	-0.057112192876016425	0.9544558237673694	1	ns	Anaerotruncus
value	Binge	Chronic.Binge	5	5	-2.0274828470985815	0.04261305689833781	0.2556783413900269	ns	Anaerotruncus
value	Control	Chronic	5	5	-0.4942526826287484	0.6211277376859023	1	ns	GCA-900066575
value	Control	Binge	5	5	-1.3839075113604957	0.16638677650046804	0.9983206590028082	ns	GCA-900066575
value	Control	Chronic.Binge	5	5	-1.9440605516730771	0.05188814960619616	0.31132889763717697	ns	GCA-900066575
value	Chronic	Binge	5	5	-0.8896548287317474	0.3736512559127899	1	ns	GCA-900066575
value	Chronic	Chronic.Binge	5	5	-1.4498078690443286	0.1471121045387464	0.8826726272324784	ns	GCA-900066575
value	Binge	Chronic.Binge	5	5	-0.5601530403125813	0.5753750546632799	1	ns	GCA-900066575
value	Control	Chronic	5	5	1.0772772696894115	0.28135641391983146	1	ns	Dorea
value	Control	Binge	5	5	0	1	1	ns	Dorea
value	Control	Chronic.Binge	5	5	0.9746794344808966	0.32971929731267896	1	ns	Dorea
value	Chronic	Binge	5	5	-1.0772772696894115	0.28135641391983146	1	ns	Dorea
value	Chronic	Chronic.Binge	5	5	-0.10259783520851504	0.9182821610274706	1	ns	Dorea
value	Binge	Chronic.Binge	5	5	0.9746794344808966	0.32971929731267896	1	ns	Dorea
value	Control	Chronic	5	5	1.896750467948364	0.05786087942612338	0.34716527655674023	ns	Turicibacter
value	Control	Binge	5	5	0	1	1	ns	Turicibacter
value	Control	Chronic.Binge	5	5	1.6157503986226802	0.10614828962585812	0.6368897377551488	ns	Turicibacter
value	Chronic	Binge	5	5	-1.896750467948364	0.05786087942612338	0.34716527655674023	ns	Turicibacter
value	Chronic	Chronic.Binge	5	5	-0.2810000693256838	0.7787103466590587	1	ns	Turicibacter
value	Binge	Chronic.Binge	5	5	1.6157503986226802	0.10614828962585812	0.6368897377551488	ns	Turicibacter
value	Control	Chronic	5	5	-1.8781601939892436	0.06035925380342524	0.3621555228205514	ns	Monoglobus
value	Control	Binge	5	5	-1.252106795992829	0.21053095167089916	1	ns	Monoglobus
value	Control	Chronic.Binge	5	5	-0.4283523249449149	0.6683946289930027	1	ns	Monoglobus
value	Chronic	Binge	5	5	0.6260533979964147	0.5312799175510583	1	ns	Monoglobus
value	Chronic	Chronic.Binge	5	5	1.4498078690443286	0.1471121045387464	0.8826726272324784	ns	Monoglobus
value	Binge	Chronic.Binge	5	5	0.823754471047914	0.41007908196661713	1	ns	Monoglobus
value	Control	Chronic	5	5	0.8007570655383754	0.4232722990281145	1	ns	Negativibacillus
value	Control	Binge	5	5	1.1873294420051776	0.2350976991996916	1	ns	Negativibacillus
value	Control	Chronic.Binge	5	5	-1.2149417546099497	0.22438830702040857	1	ns	Negativibacillus
value	Chronic	Binge	5	5	0.38657237646680226	0.6990728114127871	1	ns	Negativibacillus
value	Chronic	Chronic.Binge	5	5	-2.0156988201483252	0.043831479075535376	0.2629888744532123	ns	Negativibacillus
value	Binge	Chronic.Binge	5	5	-2.4022711966151276	0.016293623914753422	0.09776174348852054	ns	Negativibacillus
value	Control	Chronic	5	5	0.7025001733142089	0.4823672936714141	1	ns	Lachnospiraceae_UCG-004
value	Control	Binge	5	5	0.7025001733142089	0.4823672936714141	1	ns	Lachnospiraceae_UCG-004
value	Control	Chronic.Binge	5	5	-0.7025001733142089	0.4823672936714141	1	ns	Lachnospiraceae_UCG-004
value	Chronic	Binge	5	5	0	1	1	ns	Lachnospiraceae_UCG-004
value	Chronic	Chronic.Binge	5	5	-1.4050003466284178	0.16002117519785175	0.9601270511871105	ns	Lachnospiraceae_UCG-004
value	Binge	Chronic.Binge	5	5	-1.4050003466284178	0.16002117519785175	0.9601270511871105	ns	Lachnospiraceae_UCG-004
